"Time_ms","MsgProc","StateAfter","MsgClass","MsgNumber","Var1","Var2","Var3","Var4","Var5","Var6","Var7","Var8","TimeString","MsgText","PLC"
46216678432.963,2,0,64,36,,,,,,,,,"7/13/2026 4:16:57 PM","Wagon to start position","HMI_Connection_2"
46216678432.963,2,0,64,112,,,,,,,,,"7/13/2026 4:16:57 PM","Lowering Pallet","HMI_Connection_2"
46216678456.1227,2,0,64,74,"706","217",,,,,,,"7/13/2026 4:16:59 PM","Deployment in Progress - Layer Nr. 706 Matt. No.217","HMI_Connection_2"
46216678537.1296,2,1,64,149,,,,,,,,,"7/13/2026 4:17:06 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216678548.7037,2,1,64,150,,,,,,,,,"7/13/2026 4:17:07 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216678572.3032,2,0,64,149,,,,,,,,,"7/13/2026 4:17:09 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216678572.3032,2,0,64,150,,,,,,,,,"7/13/2026 4:17:09 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216678573.2755,2,1,65,2000,"707","708",,,,,,,"7/13/2026 4:17:09 PM","Layer Nr:707 Next Layer Nr : 708  ","<internal>"
46216678584.6644,2,1,64,36,,,,,,,,,"7/13/2026 4:17:10 PM","Wagon to start position","HMI_Connection_2"
46216678584.6644,2,1,64,37,,,,,,,,,"7/13/2026 4:17:10 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216678584.6644,2,1,64,72,,,,,,,,,"7/13/2026 4:17:10 PM","Unwinder Material Tension","HMI_Connection_2"
46216678607.0255,2,0,64,37,,,,,,,,,"7/13/2026 4:17:12 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216678607.0255,2,0,64,72,,,,,,,,,"7/13/2026 4:17:12 PM","Unwinder Material Tension","HMI_Connection_2"
46216678618.1713,2,1,64,74,"707","216",,,,,,,"7/13/2026 4:17:13 PM","Deployment in Progress - Layer Nr. 707 Matt. No.216","HMI_Connection_2"
46216678641.3079,2,0,64,36,,,,,,,,,"7/13/2026 4:17:15 PM","Wagon to start position","HMI_Connection_2"
46216678664.4676,2,0,64,74,"707","216",,,,,,,"7/13/2026 4:17:17 PM","Deployment in Progress - Layer Nr. 707 Matt. No.216","HMI_Connection_2"
46216678687.6042,2,1,64,149,,,,,,,,,"7/13/2026 4:17:19 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216678711.1458,2,1,64,150,,,,,,,,,"7/13/2026 4:17:21 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216678734.3056,2,0,64,149,,,,,,,,,"7/13/2026 4:17:23 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216678734.3056,2,0,64,150,,,,,,,,,"7/13/2026 4:17:23 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216678740.1389,2,0,65,2000,"708","709",,,,,,,"7/13/2026 4:17:23 PM","Layer Nr:708 Next Layer Nr : 709  ","<internal>"
46216678745.9028,2,1,64,37,,,,,,,,,"7/13/2026 4:17:24 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216678745.9028,2,1,64,72,,,,,,,,,"7/13/2026 4:17:24 PM","Unwinder Material Tension","HMI_Connection_2"
46216678768.6343,2,1,64,112,,,,,,,,,"7/13/2026 4:17:26 PM","Lowering Pallet","HMI_Connection_2"
46216678780.2083,2,1,64,36,,,,,,,,,"7/13/2026 4:17:27 PM","Wagon to start position","HMI_Connection_2"
46216678780.2083,2,0,64,72,,,,,,,,,"7/13/2026 4:17:27 PM","Unwinder Material Tension","HMI_Connection_2"
46216678792.2338,2,1,64,132,,,,,,,,,"7/13/2026 4:17:28 PM","Feeder material to start position","HMI_Connection_2"
46216678803.7616,2,0,64,112,,,,,,,,,"7/13/2026 4:17:29 PM","Lowering Pallet","HMI_Connection_2"
46216678814.9306,2,0,64,132,,,,,,,,,"7/13/2026 4:17:30 PM","Feeder material to start position","HMI_Connection_2"
46216678814.9306,2,1,64,74,"708","215",,,,,,,"7/13/2026 4:17:30 PM","Deployment in Progress - Layer Nr. 708 Matt. No.215","HMI_Connection_2"
46216678838.0903,2,0,64,36,,,,,,,,,"7/13/2026 4:17:32 PM","Wagon to start position","HMI_Connection_2"
46216678838.0903,2,0,64,37,,,,,,,,,"7/13/2026 4:17:32 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216678861.2269,2,0,64,74,"708","215",,,,,,,"7/13/2026 4:17:34 PM","Deployment in Progress - Layer Nr. 708 Matt. No.215","HMI_Connection_2"
46216678895.9491,2,1,64,149,,,,,,,,,"7/13/2026 4:17:37 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216678919.4907,2,1,64,150,,,,,,,,,"7/13/2026 4:17:39 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216678936.8866,2,1,65,2000,"708","709",,,,,,,"7/13/2026 4:17:40 PM","Layer Nr:708 Next Layer Nr : 709  ","<internal>"
46216678942.581,2,0,64,149,,,,,,,,,"7/13/2026 4:17:41 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216678942.581,2,0,64,150,,,,,,,,,"7/13/2026 4:17:41 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216678942.581,2,1,64,37,,,,,,,,,"7/13/2026 4:17:41 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216678942.581,2,1,64,72,,,,,,,,,"7/13/2026 4:17:41 PM","Unwinder Material Tension","HMI_Connection_2"
46216678954.2477,2,1,64,36,,,,,,,,,"7/13/2026 4:17:42 PM","Wagon to start position","HMI_Connection_2"
46216678977.3843,2,0,64,37,,,,,,,,,"7/13/2026 4:17:44 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216678977.3843,2,0,64,72,,,,,,,,,"7/13/2026 4:17:44 PM","Unwinder Material Tension","HMI_Connection_2"
46216678988.5417,2,1,64,74,"709","214",,,,,,,"7/13/2026 4:17:45 PM","Deployment in Progress - Layer Nr. 709 Matt. No.214","HMI_Connection_2"
46216679011.7245,2,0,64,36,,,,,,,,,"7/13/2026 4:17:47 PM","Wagon to start position","HMI_Connection_2"
46216679034.8495,2,0,64,74,"709","214",,,,,,,"7/13/2026 4:17:49 PM","Deployment in Progress - Layer Nr. 709 Matt. No.214","HMI_Connection_2"
46216679081.1458,2,1,64,149,,,,,,,,,"7/13/2026 4:17:53 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216679104.6991,2,1,64,150,,,,,,,,,"7/13/2026 4:17:55 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216679122.0949,2,0,65,2000,"709","710",,,,,,,"7/13/2026 4:17:56 PM","Layer Nr:709 Next Layer Nr : 710  ","<internal>"
46216679127.8588,2,0,64,149,,,,,,,,,"7/13/2026 4:17:57 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216679127.8588,2,0,64,150,,,,,,,,,"7/13/2026 4:17:57 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216679127.8588,2,1,64,37,,,,,,,,,"7/13/2026 4:17:57 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216679127.8588,2,1,64,72,,,,,,,,,"7/13/2026 4:17:57 PM","Unwinder Material Tension","HMI_Connection_2"
46216679150.9838,2,1,64,36,,,,,,,,,"7/13/2026 4:17:59 PM","Wagon to start position","HMI_Connection_2"
46216679150.9838,2,1,64,112,,,,,,,,,"7/13/2026 4:17:59 PM","Lowering Pallet","HMI_Connection_2"
46216679150.9838,2,1,64,132,,,,,,,,,"7/13/2026 4:17:59 PM","Feeder material to start position","HMI_Connection_2"
46216679162.581,2,0,64,37,,,,,,,,,"7/13/2026 4:18:00 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216679162.581,2,0,64,72,,,,,,,,,"7/13/2026 4:18:00 PM","Unwinder Material Tension","HMI_Connection_2"
46216679185.3472,2,0,64,132,,,,,,,,,"7/13/2026 4:18:02 PM","Feeder material to start position","HMI_Connection_2"
46216679185.3472,2,1,64,74,"710","213",,,,,,,"7/13/2026 4:18:02 PM","Deployment in Progress - Layer Nr. 710 Matt. No.213","HMI_Connection_2"
46216679196.9097,2,0,64,36,,,,,,,,,"7/13/2026 4:18:03 PM","Wagon to start position","HMI_Connection_2"
46216679196.9097,2,0,64,112,,,,,,,,,"7/13/2026 4:18:03 PM","Lowering Pallet","HMI_Connection_2"
46216679220.0694,2,0,64,74,"710","213",,,,,,,"7/13/2026 4:18:05 PM","Deployment in Progress - Layer Nr. 710 Matt. No.213","HMI_Connection_2"
46216679289.5023,2,1,64,149,,,,,,,,,"7/13/2026 4:18:11 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216679313.1019,2,1,64,150,,,,,,,,,"7/13/2026 4:18:13 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216679324.6065,2,0,64,149,,,,,,,,,"7/13/2026 4:18:14 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216679324.6065,2,0,64,150,,,,,,,,,"7/13/2026 4:18:14 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216679325.5787,2,1,65,2000,"710","711",,,,,,,"7/13/2026 4:18:14 PM","Layer Nr:710 Next Layer Nr : 711  ","<internal>"
46216679336.2732,2,1,64,37,,,,,,,,,"7/13/2026 4:18:15 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216679336.2732,2,1,64,72,,,,,,,,,"7/13/2026 4:18:15 PM","Unwinder Material Tension","HMI_Connection_2"
46216679347.7894,2,1,64,36,,,,,,,,,"7/13/2026 4:18:16 PM","Wagon to start position","HMI_Connection_2"
46216679370.5208,2,0,64,37,,,,,,,,,"7/13/2026 4:18:18 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216679370.5208,2,0,64,72,,,,,,,,,"7/13/2026 4:18:18 PM","Unwinder Material Tension","HMI_Connection_2"
46216679382.1181,2,1,64,74,"711","212",,,,,,,"7/13/2026 4:18:19 PM","Deployment in Progress - Layer Nr. 711 Matt. No.212","HMI_Connection_2"
46216679393.6806,2,0,64,36,,,,,,,,,"7/13/2026 4:18:20 PM","Wagon to start position","HMI_Connection_2"
46216679416.8403,2,0,64,74,"711","212",,,,,,,"7/13/2026 4:18:22 PM","Deployment in Progress - Layer Nr. 711 Matt. No.212","HMI_Connection_2"
46216679486.2847,2,1,64,149,,,,,,,,,"7/13/2026 4:18:28 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216679497.8472,2,1,64,150,,,,,,,,,"7/13/2026 4:18:29 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216679521.412,2,0,64,149,,,,,,,,,"7/13/2026 4:18:31 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216679521.412,2,0,64,150,,,,,,,,,"7/13/2026 4:18:31 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216679522.3843,2,0,65,2000,"711","712",,,,,,,"7/13/2026 4:18:31 PM","Layer Nr:711 Next Layer Nr : 712  ","<internal>"
46216679533.0093,2,1,64,37,,,,,,,,,"7/13/2026 4:18:32 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216679533.0093,2,1,64,72,,,,,,,,,"7/13/2026 4:18:32 PM","Unwinder Material Tension","HMI_Connection_2"
46216679544.1435,2,1,64,112,,,,,,,,,"7/13/2026 4:18:33 PM","Lowering Pallet","HMI_Connection_2"
46216679556.1343,2,1,64,36,,,,,,,,,"7/13/2026 4:18:34 PM","Wagon to start position","HMI_Connection_2"
46216679556.1343,2,1,64,132,,,,,,,,,"7/13/2026 4:18:34 PM","Feeder material to start position","HMI_Connection_2"
46216679567.7315,2,0,64,37,,,,,,,,,"7/13/2026 4:18:35 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216679567.7315,2,0,64,72,,,,,,,,,"7/13/2026 4:18:35 PM","Unwinder Material Tension","HMI_Connection_2"
46216679590.463,2,0,64,36,,,,,,,,,"7/13/2026 4:18:37 PM","Wagon to start position","HMI_Connection_2"
46216679590.463,2,0,64,112,,,,,,,,,"7/13/2026 4:18:37 PM","Lowering Pallet","HMI_Connection_2"
46216679590.463,2,0,64,132,,,,,,,,,"7/13/2026 4:18:37 PM","Feeder material to start position","HMI_Connection_2"
46216679590.463,2,1,64,74,"712","211",,,,,,,"7/13/2026 4:18:37 PM","Deployment in Progress - Layer Nr. 712 Matt. No.211","HMI_Connection_2"
46216679625.1852,2,0,64,74,"712","211",,,,,,,"7/13/2026 4:18:40 PM","Deployment in Progress - Layer Nr. 712 Matt. No.211","HMI_Connection_2"
46216679694.6296,2,1,64,149,,,,,,,,,"7/13/2026 4:18:46 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216679718.1829,2,1,64,150,,,,,,,,,"7/13/2026 4:18:48 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216679741.3426,2,0,64,149,,,,,,,,,"7/13/2026 4:18:50 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216679741.3426,2,0,64,150,,,,,,,,,"7/13/2026 4:18:50 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216679741.3426,2,1,64,37,,,,,,,,,"7/13/2026 4:18:50 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216679741.3426,2,1,64,72,,,,,,,,,"7/13/2026 4:18:50 PM","Unwinder Material Tension","HMI_Connection_2"
46216679742.3264,2,1,65,2000,"713","714",,,,,,,"7/13/2026 4:18:50 PM","Layer Nr:713 Next Layer Nr : 714  ","<internal>"
46216679753.044,2,1,64,36,,,,,,,,,"7/13/2026 4:18:51 PM","Wagon to start position","HMI_Connection_2"
46216679776.0301,2,0,64,37,,,,,,,,,"7/13/2026 4:18:53 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216679776.0301,2,0,64,72,,,,,,,,,"7/13/2026 4:18:53 PM","Unwinder Material Tension","HMI_Connection_2"
46216679787.2222,2,1,64,74,"713","210",,,,,,,"7/13/2026 4:18:54 PM","Deployment in Progress - Layer Nr. 713 Matt. No.210","HMI_Connection_2"
46216679810.3704,2,0,64,36,,,,,,,,,"7/13/2026 4:18:56 PM","Wagon to start position","HMI_Connection_2"
46216679833.5301,2,0,64,74,"713","210",,,,,,,"7/13/2026 4:18:58 PM","Deployment in Progress - Layer Nr. 713 Matt. No.210","HMI_Connection_2"
46216679856.6667,2,1,64,149,,,,,,,,,"7/13/2026 4:19:00 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216679880.2083,2,1,64,150,,,,,,,,,"7/13/2026 4:19:02 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216679903.3681,2,0,64,149,,,,,,,,,"7/13/2026 4:19:04 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216679903.3681,2,0,64,150,,,,,,,,,"7/13/2026 4:19:04 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216679904.3403,2,0,65,2000,"713","714",,,,,,,"7/13/2026 4:19:04 PM","Layer Nr:713 Next Layer Nr : 714  ","<internal>"
46216679914.9653,2,1,64,37,,,,,,,,,"7/13/2026 4:19:05 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216679914.9653,2,1,64,72,,,,,,,,,"7/13/2026 4:19:05 PM","Unwinder Material Tension","HMI_Connection_2"
46216679926.1111,2,1,64,112,,,,,,,,,"7/13/2026 4:19:06 PM","Lowering Pallet","HMI_Connection_2"
46216679938.0903,2,1,64,36,,,,,,,,,"7/13/2026 4:19:07 PM","Wagon to start position","HMI_Connection_2"
46216679938.0903,2,1,64,132,,,,,,,,,"7/13/2026 4:19:07 PM","Feeder material to start position","HMI_Connection_2"
46216679949.6875,2,0,64,37,,,,,,,,,"7/13/2026 4:19:08 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216679949.6875,2,0,64,72,,,,,,,,,"7/13/2026 4:19:08 PM","Unwinder Material Tension","HMI_Connection_2"
46216679972.4074,2,0,64,36,,,,,,,,,"7/13/2026 4:19:10 PM","Wagon to start position","HMI_Connection_2"
46216679972.4074,2,0,64,112,,,,,,,,,"7/13/2026 4:19:10 PM","Lowering Pallet","HMI_Connection_2"
46216679972.4074,2,0,64,132,,,,,,,,,"7/13/2026 4:19:10 PM","Feeder material to start position","HMI_Connection_2"
46216679972.4074,2,1,64,74,"714","209",,,,,,,"7/13/2026 4:19:10 PM","Deployment in Progress - Layer Nr. 714 Matt. No.209","HMI_Connection_2"
46216680007.1528,2,0,64,74,"714","209",,,,,,,"7/13/2026 4:19:13 PM","Deployment in Progress - Layer Nr. 714 Matt. No.209","HMI_Connection_2"
46216680041.8634,2,1,64,149,,,,,,,,,"7/13/2026 4:19:16 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216680065.4167,2,1,64,150,,,,,,,,,"7/13/2026 4:19:18 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216680088.5764,2,0,64,149,,,,,,,,,"7/13/2026 4:19:20 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216680088.5764,2,0,64,150,,,,,,,,,"7/13/2026 4:19:20 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216680089.5486,2,1,65,2000,"715","716",,,,,,,"7/13/2026 4:19:20 PM","Layer Nr:715 Next Layer Nr : 716  ","<internal>"
46216680100.5903,2,1,64,36,,,,,,,,,"7/13/2026 4:19:21 PM","Wagon to start position","HMI_Connection_2"
46216680100.5903,2,1,64,37,,,,,,,,,"7/13/2026 4:19:21 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216680100.5903,2,1,64,72,,,,,,,,,"7/13/2026 4:19:21 PM","Unwinder Material Tension","HMI_Connection_2"
46216680123.2986,2,0,64,37,,,,,,,,,"7/13/2026 4:19:23 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216680123.2986,2,0,64,72,,,,,,,,,"7/13/2026 4:19:23 PM","Unwinder Material Tension","HMI_Connection_2"
46216680134.4676,2,1,64,74,"715","208",,,,,,,"7/13/2026 4:19:24 PM","Deployment in Progress - Layer Nr. 715 Matt. No.208","HMI_Connection_2"
46216680157.6157,2,0,64,36,,,,,,,,,"7/13/2026 4:19:26 PM","Wagon to start position","HMI_Connection_2"
46216680180.7523,2,0,64,74,"715","208",,,,,,,"7/13/2026 4:19:28 PM","Deployment in Progress - Layer Nr. 715 Matt. No.208","HMI_Connection_2"
46216680227.0718,2,1,64,149,,,,,,,,,"7/13/2026 4:19:32 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216680250.1968,2,1,64,150,,,,,,,,,"7/13/2026 4:19:34 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216680273.6921,2,0,64,149,,,,,,,,,"7/13/2026 4:19:36 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216680273.6921,2,0,64,150,,,,,,,,,"7/13/2026 4:19:36 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216680274.6644,2,0,65,2000,"716","717",,,,,,,"7/13/2026 4:19:36 PM","Layer Nr:716 Next Layer Nr : 717  ","<internal>"
46216680285.3472,2,1,64,37,,,,,,,,,"7/13/2026 4:19:37 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216680285.3472,2,1,64,72,,,,,,,,,"7/13/2026 4:19:37 PM","Unwinder Material Tension","HMI_Connection_2"
46216680296.5162,2,1,64,112,,,,,,,,,"7/13/2026 4:19:38 PM","Lowering Pallet","HMI_Connection_2"
46216680308.0787,2,0,64,37,,,,,,,,,"7/13/2026 4:19:39 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216680308.0787,2,0,64,72,,,,,,,,,"7/13/2026 4:19:39 PM","Unwinder Material Tension","HMI_Connection_2"
46216680320.0695,2,1,64,36,,,,,,,,,"7/13/2026 4:19:40 PM","Wagon to start position","HMI_Connection_2"
46216680320.0695,2,1,64,37,,,,,,,,,"7/13/2026 4:19:40 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216680320.0695,2,1,64,132,,,,,,,,,"7/13/2026 4:19:40 PM","Feeder material to start position","HMI_Connection_2"
46216680343.1944,2,0,64,112,,,,,,,,,"7/13/2026 4:19:42 PM","Lowering Pallet","HMI_Connection_2"
46216680354.375,2,0,64,132,,,,,,,,,"7/13/2026 4:19:43 PM","Feeder material to start position","HMI_Connection_2"
46216680354.375,2,1,64,74,"716","207",,,,,,,"7/13/2026 4:19:43 PM","Deployment in Progress - Layer Nr. 716 Matt. No.207","HMI_Connection_2"
46216680365.9606,2,0,64,36,,,,,,,,,"7/13/2026 4:19:44 PM","Wagon to start position","HMI_Connection_2"
46216680365.9606,2,0,64,37,,,,,,,,,"7/13/2026 4:19:44 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216680400.6944,2,0,64,74,"716","207",,,,,,,"7/13/2026 4:19:47 PM","Deployment in Progress - Layer Nr. 716 Matt. No.207","HMI_Connection_2"
46216680458.5532,2,1,64,149,,,,,,,,,"7/13/2026 4:19:52 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216680470.1273,2,1,64,150,,,,,,,,,"7/13/2026 4:19:53 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216680493.6921,2,0,64,149,,,,,,,,,"7/13/2026 4:19:55 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216680493.6921,2,0,64,150,,,,,,,,,"7/13/2026 4:19:55 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216680499.456,2,1,65,2000,"717","718",,,,,,,"7/13/2026 4:19:55 PM","Layer Nr:717 Next Layer Nr : 718  ","<internal>"
46216680505.2894,2,1,64,37,,,,,,,,,"7/13/2026 4:19:56 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216680505.2894,2,1,64,72,,,,,,,,,"7/13/2026 4:19:56 PM","Unwinder Material Tension","HMI_Connection_2"
46216680516.8171,2,1,64,36,,,,,,,,,"7/13/2026 4:19:57 PM","Wagon to start position","HMI_Connection_2"
46216680539.6991,2,0,64,37,,,,,,,,,"7/13/2026 4:19:59 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216680539.6991,2,0,64,72,,,,,,,,,"7/13/2026 4:19:59 PM","Unwinder Material Tension","HMI_Connection_2"
46216680551.1458,2,1,64,74,"717","206",,,,,,,"7/13/2026 4:20:00 PM","Deployment in Progress - Layer Nr. 717 Matt. No.206","HMI_Connection_2"
46216680562.7315,2,0,64,36,,,,,,,,,"7/13/2026 4:20:01 PM","Wagon to start position","HMI_Connection_2"
46216680597.4653,2,0,64,74,"717","206",,,,,,,"7/13/2026 4:20:04 PM","Deployment in Progress - Layer Nr. 717 Matt. No.206","HMI_Connection_2"
46216680643.75,2,1,64,149,,,,,,,,,"7/13/2026 4:20:08 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216680666.8982,2,1,64,150,,,,,,,,,"7/13/2026 4:20:10 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216680690.4977,2,0,64,149,,,,,,,,,"7/13/2026 4:20:12 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216680690.4977,2,0,64,150,,,,,,,,,"7/13/2026 4:20:12 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216680691.4699,2,0,65,2000,"718","719",,,,,,,"7/13/2026 4:20:12 PM","Layer Nr:718 Next Layer Nr : 719  ","<internal>"
46216680701.6319,2,1,64,37,,,,,,,,,"7/13/2026 4:20:13 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216680701.6319,2,1,64,72,,,,,,,,,"7/13/2026 4:20:13 PM","Unwinder Material Tension","HMI_Connection_2"
46216680713.1944,2,1,64,112,,,,,,,,,"7/13/2026 4:20:14 PM","Lowering Pallet","HMI_Connection_2"
46216680725.2199,2,1,64,36,,,,,,,,,"7/13/2026 4:20:15 PM","Wagon to start position","HMI_Connection_2"
46216680725.2199,2,0,64,37,,,,,,,,,"7/13/2026 4:20:15 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216680725.2199,2,0,64,72,,,,,,,,,"7/13/2026 4:20:15 PM","Unwinder Material Tension","HMI_Connection_2"
46216680725.2199,2,1,64,132,,,,,,,,,"7/13/2026 4:20:15 PM","Feeder material to start position","HMI_Connection_2"
46216680747.9167,2,0,64,132,,,,,,,,,"7/13/2026 4:20:17 PM","Feeder material to start position","HMI_Connection_2"
46216680747.9167,2,1,64,74,"718","205",,,,,,,"7/13/2026 4:20:17 PM","Deployment in Progress - Layer Nr. 718 Matt. No.205","HMI_Connection_2"
46216680759.4907,2,0,64,36,,,,,,,,,"7/13/2026 4:20:18 PM","Wagon to start position","HMI_Connection_2"
46216680759.4907,2,0,64,112,,,,,,,,,"7/13/2026 4:20:18 PM","Lowering Pallet","HMI_Connection_2"
46216680782.6389,2,0,64,74,"718","205",,,,,,,"7/13/2026 4:20:20 PM","Deployment in Progress - Layer Nr. 718 Matt. No.205","HMI_Connection_2"
46216680863.669,2,1,64,149,,,,,,,,,"7/13/2026 4:20:27 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216680887.2801,2,1,64,150,,,,,,,,,"7/13/2026 4:20:29 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216680904.1667,2,1,65,2000,"719","720",,,,,,,"7/13/2026 4:20:30 PM","Layer Nr:719 Next Layer Nr : 720  ","<internal>"
46216680909.9884,2,0,64,149,,,,,,,,,"7/13/2026 4:20:31 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216680909.9884,2,0,64,150,,,,,,,,,"7/13/2026 4:20:31 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216700595.3241,2,0,65,1006,,,,,,,,,"7/13/2026 4:48:51 PM","Start","<internal>"
46216700644.7338,2,1,65,1006,,,,,,,,,"7/13/2026 4:48:56 PM","Start","<internal>"
46216700664.2245,2,0,65,1003,"719",,,,,,,,"7/13/2026 4:48:57 PM","Start layer - Nr: 719","<internal>"
46216700754.0278,2,1,65,1003,"719",,,,,,,,"7/13/2026 4:49:05 PM","Start layer - Nr: 719","<internal>"
46216700805.463,2,0,65,1003,"719",,,,,,,,"7/13/2026 4:49:10 PM","Start layer - Nr: 719","<internal>"
46216700807.1296,2,1,64,37,,,,,,,,,"7/13/2026 4:49:10 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216700807.1296,2,1,64,72,,,,,,,,,"7/13/2026 4:49:10 PM","Unwinder Material Tension","HMI_Connection_2"
46216700819.0972,2,1,64,36,,,,,,,,,"7/13/2026 4:49:11 PM","Wagon to start position","HMI_Connection_2"
46216700842.2338,2,0,64,37,,,,,,,,,"7/13/2026 4:49:13 PM","Wagon waiting for Feeder","HMI_Connection_2"
46216700842.2338,2,0,64,72,,,,,,,,,"7/13/2026 4:49:13 PM","Unwinder Material Tension","HMI_Connection_2"
46216700853.4259,2,1,64,74,"719","204",,,,,,,"7/13/2026 4:49:14 PM","Deployment in Progress - Layer Nr. 719 Matt. No.204","HMI_Connection_2"
46216700864.9884,2,0,64,36,,,,,,,,,"7/13/2026 4:49:15 PM","Wagon to start position","HMI_Connection_2"
46216700899.7338,2,0,64,74,"719","204",,,,,,,"7/13/2026 4:49:18 PM","Deployment in Progress - Layer Nr. 719 Matt. No.204","HMI_Connection_2"
46216700922.8704,2,1,64,149,,,,,,,,,"7/13/2026 4:49:20 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216700946.0185,2,1,64,150,,,,,,,,,"7/13/2026 4:49:22 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216700969.1551,2,0,64,149,,,,,,,,,"7/13/2026 4:49:24 PM","Cutting Unit - Cut startet","HMI_Connection_2"
46216700969.1551,2,0,64,150,,,,,,,,,"7/13/2026 4:49:24 PM","Cutting Unit - Cut finished","HMI_Connection_2"
46216700975.3125,2,0,65,2000,"720","721",,,,,,,"7/13/2026 4:49:24 PM","Layer Nr:720 Next Layer Nr : 721  ","<internal>"
46216700981.1458,2,1,64,37,,,,,,,,,"7/13/2026 4:49:25 PM","Wagon waiting for Feeder","HMI_Connection_2"
